15.983;0.00034000
16.018;0.00035000
16.134;0.00116000
16.169;0.00034000
16.203;0.00034000
16.237;0.00034000
16.355;0.00118000
16.389;0.00034000
16.423;0.00034000
16.457;0.00034000
16.491;0.00034000
16.614;0.00123000
16.648;0.00034000
16.682;0.00034000
16.716;0.00034000
16.75;0.00034000
16.866;0.00116000
16.901;0.00034000
16.935;0.00034000
16.969;0.00034000
17.003;0.00034000
17.093;0.00090000
17.127;0.00034000
17.161;0.00034000
17.195;0.00034000
17.289;0.00094000
17.323;0.00034000
17.357;0.00034000
17.391;0.00034000
17.425;0.00034000
17.524;0.00099000
17.558;0.00034000
17.591;0.00033000
17.625;0.00034000
17.659;0.00034000
17.692;0.00033000
17.798;0.00105000
17.832;0.00034000
17.867;0.00035000
17.901;0.00034000
17.934;0.00033000
18.046;0.00112000
18.079;0.00033000
18.113;0.00034000
18.147;0.00034000
18.181;0.00034000
18.297;0.00116000
18.331;0.00033000
18.365;0.00034000
18.4;0.00034000
18.433;0.00033000
18.556;0.00123000
18.59;0.00034000
18.624;0.00034000
18.658;0.00034000
18.691;0.00033000
18.828;0.00137000
18.864;0.00036000
18.899;0.00034000
18.933;0.00034000
18.966;0.00033000
21.881;0.02914000
21.916;0.00034000
21.95;0.00034000
21.983;0.00033000
22.017;0.00033000
22.22;0.00202000
22.254;0.00034000
22.288;0.00034000
22.321;0.00033000
22.427;0.00106000
22.461;0.00034000
22.495;0.00034000
22.529;0.00034000
22.563;0.00034000
22.658;0.00095000
22.692;0.00033000
22.726;0.00034000
22.76;0.00034000
22.794;0.00034000
22.895;0.00101000
22.929;0.00034000
22.963;0.00034000
22.997;0.00034000
23.03;0.00033000
23.128;0.00097000
23.162;0.00033000
23.197;0.00034000
23.231;0.00034000
23.321;0.00090000
23.354;0.00033000
23.388;0.00033000
23.422;0.00033000
23.456;0.00033000
23.541;0.00085000
23.575;0.00034000
23.609;0.00034000
23.643;0.00034000
23.677;0.00034000
23.766;0.00089000
23.8;0.00033000
23.834;0.00033000
23.869;0.00035000
23.903;0.00034000
23.998;0.00095000
24.032;0.00034000
24.066;0.00034000
24.1;0.00034000
24.134;0.00034000
24.233;0.00099000
24.267;0.00034000
24.301;0.00034000
24.335;0.00034000
24.369;0.00034000
24.475;0.00106000
24.509;0.00034000
24.543;0.00034000
24.577;0.00034000
24.611;0.00034000
24.725;0.00113000
24.759;0.00034000
24.792;0.00033000
24.826;0.00033000
24.863;0.00037000
24.897;0.00034000
25.016;0.00119000
25.049;0.00033000
25.083;0.00033000
25.117;0.00033000
25.151;0.00034000
25.185;0.00034000
25.309;0.00124000
25.343;0.00034000
25.377;0.00034000
25.411;0.00034000
25.552;0.00141000
25.585;0.00033000
25.62;0.00034000
25.654;0.00034000
25.687;0.00033000
25.828;0.00140000
25.863;0.00034000
25.897;0.00034000
25.931;0.00034000
25.965;0.00034000
26.102;0.00137000
26.136;0.00034000
26.169;0.00033000
26.203;0.00033000
26.237;0.00034000
26.364;0.00127000
26.397;0.00033000
26.432;0.00034000
26.466;0.00034000
26.589;0.00123000
26.623;0.00034000
26.656;0.00033000
26.69;0.00034000
26.724;0.00033000
29.872;0.03148000
29.907;0.00034000
29.94;0.00033000
29.974;0.00034000
30.008;0.00034000
30.233;0.00225000
30.267;0.00034000
30.301;0.00034000
30.335;0.00034000
30.368;0.00033000
30.469;0.00100000
30.502;0.00033000
30.536;0.00034000
30.57;0.00034000
30.604;0.00034000
30.638;0.00034000
30.743;0.00105000
30.776;0.00033000
30.81;0.00034000
30.845;0.00035000
30.879;0.00034000
30.992;0.00113000
31.026;0.00034000
31.06;0.00034000
31.094;0.00034000
31.127;0.00033000
31.161;0.00034000
31.28;0.00119000
31.314;0.00034000
31.347;0.00033000
31.381;0.00034000
31.415;0.00034000
31.448;0.00033000
31.575;0.00126000
31.609;0.00034000
31.643;0.00034000
31.677;0.00034000
31.712;0.00035000
31.844;0.00132000
31.879;0.00035000
31.913;0.00034000
31.946;0.00033000
31.98;0.00034000
32.014;0.00034000
32.154;0.00140000
32.188;0.00034000
32.222;0.00034000
32.256;0.00034000
32.409;0.00153000
32.442;0.00033000
32.476;0.00034000
32.51;0.00034000
32.543;0.00033000
32.693;0.00150000
32.727;0.00034000
32.761;0.00034000
32.795;0.00034000
32.829;0.00034000
32.972;0.00143000
33.006;0.00034000
33.04;0.00034000
33.074;0.00034000
33.108;0.00034000
33.228;0.00120000
33.262;0.00034000
33.296;0.00034000
33.329;0.00033000
33.462;0.00133000
33.496;0.00034000
33.53;0.00034000
33.564;0.00034000
33.598;0.00034000
33.73;0.00132000
33.764;0.00034000
33.798;0.00034000
33.832;0.00034000
33.869;0.00037000
34.002;0.00133000
34.036;0.00034000
34.07;0.00034000
34.104;0.00034000
34.138;0.00034000
34.276;0.00138000
34.31;0.00034000
34.344;0.00034000
34.377;0.00033000
34.411;0.00034000
34.549;0.00138000
34.583;0.00034000
34.617;0.00034000
34.651;0.00034000
34.685;0.00034000
34.82;0.00135000
34.855;0.00035000
34.889;0.00034000
34.923;0.00034000
34.957;0.00034000
34.99;0.00033000
35.125;0.00134000
35.159;0.00034000
35.193;0.00034000
35.227;0.00034000
35.261;0.00034000
35.395;0.00134000
35.429;0.00034000
35.463;0.00034000
35.497;0.00034000
35.53;0.00033000
35.564;0.00034000
35.695;0.00131000
35.729;0.00034000
35.763;0.00034000
35.797;0.00034000
35.831;0.00034000
35.867;0.00036000
36.004;0.00137000
36.038;0.00034000
36.072;0.00034000
36.106;0.00034000
36.139;0.00033000
36.173;0.00034000
36.314;0.00141000
36.348;0.00034000
36.382;0.00034000
36.416;0.00034000
36.45;0.00034000
36.484;0.00034000
36.517;0.00033000
36.655;0.00138000
36.689;0.00034000
36.723;0.00034000
36.757;0.00034000
36.791;0.00034000
36.825;0.00034000
36.968;0.00143000
37.002;0.00034000
37.036;0.00034000
37.07;0.00034000
37.103;0.00033000
37.137;0.00034000
37.281;0.00144000
37.315;0.00033000
37.349;0.00034000
37.383;0.00034000
37.417;0.00034000
37.45;0.00033000
37.597;0.00147000
37.631;0.00034000
37.665;0.00034000
37.698;0.00033000
37.732;0.00034000
41.859;0.04127000
41.893;0.00034000
41.927;0.00034000
41.96;0.00033000
41.994;0.00034000
42.028;0.00034000
43.772;0.01744000
43.807;0.00035000
45.578;0.01771000
47.695;0.02117000
47.729;0.00034000
49.449;0.01720000
49.483;0.00034000
51.26;0.01777000
53.383;0.02123000
55.223;0.01840000
57.081;0.01858000
57.115;0.00034000
59.008;0.01893000
60.998;0.01990000
